,date,lat,long,prcp,locationName,srad,tmax,vp,mean_ozone,system:index,ndvi,.geo
153,2022-06-03,34.276316,-118.683685,0.0,simiValley,452.80999755859375,25.3799991607666,578.280029296875,0.036609,2022_06_03,0.1202872619032859,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2022-05-11,34.05111,-118.45636,0.0,westLA,504.2699890136719,20.8700008392334,461.0299987792969,0.035529,2022_05_11,0.1886316686868667,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2022-02-19,34.01029,-118.0685,0.0,picoRivera,355.3800048828125,25.209999084472656,1115.1600341796875,0.019708,2022_02_19,0.3123871386051178,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2022-11-17,34.06659,-118.22688,0.0,mainLA,309.2799987792969,24.07999992370605,982.6199951171876,0.012917,2022_11_17,0.2472017854452133,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,2022-02-18,34.276316,-118.683685,0.0,simiValley,370.3399963378906,22.670000076293945,1087.5899658203125,0.028955,2022_02_18,0.2823351919651031,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2022-09-20,33.901389,-118.205,0.0,compton,398.6499938964844,27.549999237060547,799.0399780273438,0.020824,2022_09_20,0.2352452278137207,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2022-08-30,34.19925,-118.53276,0.0,reseda,503.6400146484375,37.09999847412109,832.0599975585938,0.036,2022_08_30,0.251364141702652,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,2022-01-22,34.01029,-118.0685,0.0,picoRivera,254.05999755859372,23.739999771118164,1430.1700439453125,0.0285,2022_01_22,0.2743423283100128,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,2022-06-11,34.276316,-118.683685,0.0,simiValley,511.6300048828125,33.16999816894531,752.1500244140625,0.045174,2022_06_11,0.2773058116436004,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2022-10-03,34.181977,-118.363036,0.0,northHollywood,412.0799865722656,29.63999938964844,676.02001953125,0.029208,2022_10_03,0.2936481535434723,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2022-10-08,34.181977,-118.363036,0.0,northHollywood,388.75,30.1200008392334,740.4600219726562,0.035792,2022_10_08,0.3168724477291107,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2022-06-14,34.1326,-118.1272,0.0,Pasadena,524.9500122070312,30.6200008392334,713.989990234375,0.034792,2022_06_14,0.0655930861830711,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2022-05-01,34.05111,-118.45636,0.0,westLA,450.7000122070313,22.170000076293945,542.0,0.042647,2022_05_01,0.2045677155256271,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2022-12-19,34.1326,-118.1272,0.0,Pasadena,282.92999267578125,19.88999938964844,929.239990234375,0.014042,2022_12_19,0.5518695712089539,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,2022-06-24,34.1326,-118.1272,0.0,Pasadena,549.3900146484375,34.779998779296875,755.469970703125,0.034958,2022_06_24,0.484240710735321,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2022-11-05,34.276316,-118.683685,0.0,simiValley,341.94000244140625,23.26000022888184,424.0799865722656,0.024435,2022_11_05,0.3347502648830414,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2022-12-03,33.901389,-118.205,0.0,compton,223.88999938964844,21.559999465942383,1310.760009765625,0.011458,2022_12_03,0.2353896051645279,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,2022-06-04,33.901389,-118.205,0.0,compton,345.010009765625,22.290000915527344,716.4000244140625,0.031792,2022_06_04,0.010454217903316,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,2022-01-01,34.181977,-118.363036,0.0,northHollywood,235.3300018310547,17.270000457763672,918.260009765625,0.018667,2022_01_01,0.2469711005687713,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2022-11-14,34.1326,-118.1272,0.0,Pasadena,302.4200134277344,22.020000457763672,1052.68994140625,0.016059,2022_11_14,0.5098696351051331,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,2022-02-13,34.276316,-118.683685,0.0,simiValley,363.8599853515625,29.209999084472656,1506.5,0.032318,2022_02_13,0.3430056273937225,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,2022-03-23,34.276316,-118.683685,0.0,simiValley,459.2099914550781,30.34000015258789,752.9299926757812,0.039864,2022_03_23,0.3133268654346466,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,2022-05-27,34.01029,-118.0685,0.0,picoRivera,431.5799865722656,24.670000076293945,636.739990234375,0.032833,2022_05_27,0.2747654914855957,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2022-11-06,34.181977,-118.363036,0.0,northHollywood,296.3599853515625,20.290000915527344,426.7000122070313,0.025292,2022_11_06,0.3059292435646057,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2022-03-19,34.181977,-118.363036,0.0,northHollywood,323.8900146484375,22.020000457763672,848.3200073242188,0.036353,2022_03_19,0.2702307999134063,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,2022-12-22,34.06659,-118.22688,0.0,mainLA,260.5199890136719,21.899999618530277,1166.6099853515625,0.006042,2022_12_22,0.1814404428005218,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2022-01-26,34.276316,-118.683685,0.0,simiValley,280.57000732421875,19.479999542236328,1126.4599609375,0.041727,2022_01_26,0.2873507142066955,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2022-08-04,34.181977,-118.363036,0.0,northHollywood,422.05999755859375,31.030000686645508,872.47998046875,0.029458,2022_08_04,0.1004890352487564,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,2022-07-11,34.06659,-118.22688,0.0,mainLA,455.8299865722656,28.309999465942383,716.52001953125,0.026333,2022_07_11,0.2266483455896377,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,2022-03-26,34.19925,-118.53276,0.0,reseda,479.0199890136719,26.780000686645508,454.4500122070313,0.030958,2022_03_26,0.3129840493202209,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2022-09-29,34.1326,-118.1272,0.0,Pasadena,374.0199890136719,31.280000686645508,839.219970703125,0.028458,2022_09_29,0.5248433947563171,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,2022-02-15,34.05111,-118.45636,0.75,westLA,206.17999267578125,17.559999465942383,1301.0400390625,0.034125,2022_02_15,0.4058219194412231,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,2022-04-05,34.01029,-118.0685,0.0,picoRivera,506.7900085449219,27.899999618530277,515.5800170898438,0.026625,2022_04_05,0.3112872242927551,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2022-07-25,33.901389,-118.205,0.0,compton,432.1600036621094,26.81999969482422,814.1699829101562,0.035059,2022_07_25,0.2427419275045395,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2022-01-07,34.19925,-118.53276,0.0,reseda,250.4900054931641,18.71999931335449,996.8699951171876,0.012,2022_01_07,0.4210268855094909,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,2022-04-08,34.01029,-118.0685,0.0,picoRivera,508.7799987792969,37.650001525878906,895.0,0.031824,2022_04_08,0.3108963668346405,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2022-04-15,34.1326,-118.1272,0.0,Pasadena,452.8800048828125,22.350000381469727,579.2100219726562,0.031375,2022_04_15,0.5972539782524109,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2022-07-03,34.181977,-118.363036,0.0,northHollywood,445.4100036621094,26.959999084472656,641.8099975585938,0.032667,2022_07_03,0.2256783694028854,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2022-04-15,34.19925,-118.53276,0.0,reseda,474.1700134277344,22.38999938964844,430.3500061035156,0.029,2022_04_15,0.2753934264183044,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2022-06-17,34.276316,-118.683685,0.0,simiValley,430.6400146484375,26.07999992370605,649.1699829101562,0.04113,2022_06_17,0.2668213546276092,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2022-03-17,34.05111,-118.45636,0.0,westLA,444.05999755859375,26.850000381469727,584.5999755859375,0.021917,2022_03_17,0.165148064494133,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2022-09-17,34.19925,-118.53276,0.0,reseda,342.4200134277344,26.299999237060547,696.6099853515625,0.039235,2022_09_17,0.0173106044530868,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2022-07-03,34.19925,-118.53276,0.0,reseda,463.4200134277344,27.43000030517578,595.8099975585938,0.035042,2022_07_03,0.2207847237586975,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,2022-06-19,34.01029,-118.0685,0.0,picoRivera,551.1099853515625,29.489999771118164,642.1599731445312,0.030667,2022_06_19,0.2586786150932312,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,2022-05-13,34.19925,-118.53276,0.0,reseda,557.489990234375,33.59000015258789,684.7999877929688,0.042625,2022_05_13,0.3148638904094696,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2022-12-17,33.901389,-118.205,0.0,compton,260.04998779296875,19.82999992370605,1076.3399658203125,0.0085,2022_12_17,0.0520210899412632,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2022-09-27,34.06659,-118.22688,0.0,mainLA,426.2999877929688,34.59000015258789,916.5,0.02675,2022_09_27,0.2545185089111328,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2022-04-26,34.06659,-118.22688,0.0,mainLA,499.5899963378906,27.57999992370605,638.4500122070312,0.030833,2022_04_26,0.0731397792696952,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2022-05-10,34.05111,-118.45636,0.0,westLA,501.0899963378906,20.239999771118164,447.6600036621094,0.02575,2022_05_10,0.1818181872367859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2022-01-02,34.01029,-118.0685,0.0,picoRivera,264.0599975585937,19.600000381469727,948.0399780273438,0.014882,2022_01_02,0.3010795712471008,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,2022-03-04,34.01029,-118.0685,0.0,picoRivera,201.8300018310547,17.959999084472656,1318.5699462890625,0.028833,2022_03_04,0.2726284265518188,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2022-01-29,34.1326,-118.1272,0.0,Pasadena,269.2200012207031,21.26000022888184,1242.72998046875,0.013917,2022_01_29,0.0062140044756233,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2022-12-03,34.276316,-118.683685,2.150000095367432,simiValley,177.9600067138672,20.549999237060547,1233.0799560546875,0.015696,2022_12_03,0.3198724687099457,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,2022-06-30,34.06659,-118.22688,0.0,mainLA,504.4700012207031,31.020000457763672,761.97998046875,0.034125,2022_06_30,0.2492753714323043,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2022-11-26,33.901389,-118.205,0.0,compton,277.010009765625,21.84000015258789,974.469970703125,0.013083,2022_11_26,0.213821142911911,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2022-11-12,34.1326,-118.1272,0.0,Pasadena,298.6400146484375,21.11000061035156,1078.0899658203125,0.01725,2022_11_12,0.5370370149612427,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2022-12-30,34.01029,-118.0685,4.840000152587891,picoRivera,59.5099983215332,15.829999923706056,1498.510009765625,0.0195,2022_12_30,0.0053322929888963,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2022-08-17,33.901389,-118.205,0.0,compton,463.6300048828125,28.96999931335449,841.47998046875,0.018667,2022_08_17,0.2145807892084121,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2022-09-28,34.05111,-118.45636,0.0,westLA,423.4299926757813,31.71999931335449,871.7100219726562,0.033,2022_09_28,0.1424033939838409,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2022-08-06,34.1326,-118.1272,0.0,Pasadena,532.2000122070312,36.59999847412109,833.1199951171875,0.023333,2022_08_06,0.5103464722633362,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,2022-11-04,34.1326,-118.1272,0.0,Pasadena,346.5199890136719,22.209999084472656,409.3500061035156,0.0165,2022_11_04,0.4581510722637176,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2022-09-04,33.901389,-118.205,0.0,compton,511.2300109863281,40.619998931884766,1244.6400146484375,0.037042,2022_09_04,0.0202802680432796,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2022-10-03,34.01029,-118.0685,0.0,picoRivera,392.1900024414063,28.96999931335449,705.1199951171875,0.025294,2022_10_03,0.2440944910049438,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,2022-04-29,34.1326,-118.1272,0.0,Pasadena,544.780029296875,26.07999992370605,537.989990234375,0.037458,2022_04_29,0.6023032665252686,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2022-03-30,34.1326,-118.1272,0.0,Pasadena,369.9700012207031,21.059999465942383,1069.3199462890625,0.023667,2022_03_30,0.5321100950241089,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,2022-02-12,34.19925,-118.53276,0.0,reseda,357.3299865722656,30.700000762939453,1344.8800048828125,0.021542,2022_02_12,0.2279773205518722,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2022-03-11,34.06659,-118.22688,0.0,mainLA,435.6099853515625,24.25,589.8900146484375,0.025042,2022_03_11,0.3099652528762817,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,2022-02-21,33.901389,-118.205,0.0,compton,132.11000061035156,16.25,1391.030029296875,0.033542,2022_02_21,0.0133763840422034,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,2022-02-24,34.1326,-118.1272,0.0,Pasadena,379.1199951171875,17.420000076293945,743.030029296875,0.020955,2022_02_24,0.5704348087310791,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,2022-05-16,34.276316,-118.683685,0.0,simiValley,514.030029296875,26.950000762939453,524.5599975585938,0.035565,2022_05_16,0.3104006648063659,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2022-10-26,34.06659,-118.22688,0.0,mainLA,361.7099914550781,24.399999618530277,530.4600219726562,0.020125,2022_10_26,0.1420022994279861,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,2022-05-20,33.901389,-118.205,0.0,compton,296.1700134277344,20.01000022888184,791.2100219726562,0.035235,2022_05_20,0.0594245754182338,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2022-11-22,34.276316,-118.683685,0.0,simiValley,291.9800109863281,23.15999984741211,769.7000122070312,0.028739,2022_11_22,0.3594416379928589,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,2022-02-23,34.06659,-118.22688,0.0,mainLA,275.2099914550781,15.399999618530272,922.9199829101562,0.035042,2022_02_23,,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2022-12-15,34.06659,-118.22688,0.0,mainLA,251.7100067138672,18.26000022888184,969.75,0.006,2022_12_15,0.209130585193634,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,2022-12-28,34.181977,-118.363036,1.190000057220459,northHollywood,198.07000732421875,17.170000076293945,1130.4300537109375,0.022765,2022_12_28,0.249318391084671,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2022-05-02,34.276316,-118.683685,0.0,simiValley,474.80999755859375,23.6299991607666,520.6300048828125,0.041455,2022_05_02,0.3166815340518951,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,2022-07-15,34.06659,-118.22688,0.0,mainLA,465.2999877929688,30.030000686645508,776.6900024414062,0.0295,2022_07_15,0.2050618380308151,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2022-11-22,34.01029,-118.0685,0.0,picoRivera,283.1099853515625,25.229999542236328,1111.5799560546875,0.008792,2022_11_22,0.3233791887760162,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2022-02-05,34.181977,-118.363036,0.0,northHollywood,357.2699890136719,24.040000915527344,943.0900268554688,0.015875,2022_02_05,0.2703742384910583,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2022-10-04,34.181977,-118.363036,0.0,northHollywood,410.3900146484375,30.649999618530277,721.5700073242188,0.030167,2022_10_04,0.2490869313478469,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,2022-04-17,34.06659,-118.22688,0.0,mainLA,439.1900024414063,23.209999084472656,539.719970703125,0.034333,2022_04_17,0.2218863368034362,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,2022-05-11,34.1326,-118.1272,0.0,Pasadena,535.0800170898438,23.88999938964844,510.5499877929688,0.025947,2022_05_11,0.5484334230422974,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2022-11-10,34.01029,-118.0685,0.0,picoRivera,332.70001220703125,21.979999542236328,837.0,0.011042,2022_11_10,0.3083665370941162,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2022-01-20,33.901389,-118.205,0.0,compton,307.6400146484375,24.459999084472656,1162.5799560546875,0.013042,2022_01_20,0.219593197107315,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,2022-07-10,34.06659,-118.22688,0.0,mainLA,494.7999877929688,30.450000762939453,739.1500244140625,0.025417,2022_07_10,0.1866666674613952,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2022-12-15,34.19925,-118.53276,0.0,reseda,246.7400054931641,16.34000015258789,890.1199951171875,0.005625,2022_12_15,0.2180885374546051,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2022-12-15,34.05111,-118.45636,0.0,westLA,244.9499969482422,16.68000030517578,986.7000122070312,0.003636,2022_12_15,0.1568627506494522,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,2022-07-12,34.05111,-118.45636,0.0,westLA,451.5,24.899999618530277,658.0599975585938,0.030588,2022_07_12,0.1681609451770782,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,2022-04-23,34.1326,-118.1272,0.0,Pasadena,558.5399780273438,26.850000381469727,518.2999877929688,0.029167,2022_04_23,0.5494125485420227,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2022-12-17,34.01029,-118.0685,0.0,picoRivera,257.6600036621094,20.309999465942383,1068.8299560546875,0.008118,2022_12_17,0.0825762152671814,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2022-11-01,34.276316,-118.683685,3.3299999237060547,simiValley,209.50999450683597,22.18000030517578,570.239990234375,0.038739,2022_11_01,0.336418867111206,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2022-11-01,34.01029,-118.0685,3.930000066757202,picoRivera,190.08999633789065,23.420000076293945,784.7000122070312,0.024333,2022_11_01,0.2417101263999939,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2022-12-05,34.181977,-118.363036,0.0,northHollywood,187.30999755859372,17.209999084472656,1147.3399658203125,0.016125,2022_12_05,0.3987780213356018,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2022-08-29,34.01029,-118.0685,0.0,picoRivera,448.989990234375,31.190000534057617,786.5,0.022824,2022_08_29,0.2355371862649917,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2022-11-25,34.06659,-118.22688,0.0,mainLA,282.2799987792969,24.700000762939453,1077.6800537109375,0.017125,2022_11_25,0.2509573698043823,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,2022-01-19,34.06659,-118.22688,0.0,mainLA,236.6199951171875,20.350000381469727,1226.68994140625,0.013083,2022_01_19,0.0147625161334872,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,2022-07-20,34.276316,-118.683685,0.0,simiValley,458.1300048828125,33.810001373291016,874.8699951171875,0.036478,2022_07_20,0.2504212856292724,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2022-08-08,34.05111,-118.45636,0.0,westLA,475.0299987792969,30.88999938964844,903.75,0.026708,2022_08_08,0.1761261224746704,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2022-09-01,34.19925,-118.53276,0.0,reseda,438.5700073242188,40.20000076293945,1244.699951171875,0.050875,2022_09_01,0.2396638691425323,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2022-09-07,33.901389,-118.205,0.0,compton,477.3599853515625,35.040000915527344,1045.68994140625,0.027833,2022_09_07,0.1883544325828552,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2022-08-09,34.05111,-118.45636,0.0,westLA,481.4100036621094,32.619998931884766,984.8599853515624,0.032588,2022_08_09,0.1298423111438751,"{""type"":""MultiPoint"",""coordinates"":[]}"
